Sensor ID,segment number,Xorig,Yorig,Zorig,Xend,Yend,Zend,Z Vector X Rel Angle,Z Vector Y Rel Angle,Z Vector Z Rel Angle
10580.05,2,-0.10124,0.0382399,0.608783,-0.5082715,0.2121215,0.4894392,152.6096648,67.7094844,105.0899408
10580.05,3,-0.508272,0.212122,0.489438,-0.3261959,0.15449,0.138154,62.9112568,98.287308,151.4687821
10580.05,4,-0.32619,0.154488,0.138155,-0.2483746,0.1227468,0.0895079,36.7401176,109.0793313,120.0646589
10580.05,5,-0.248367,0.122743,0.0895105,-0.4912695,0.2285276,0.0189343,152.3665562,67.3049711,104.9164953
10580.05,6,-0.102573,-0.0757968,0.613912,-0.1040575,-0.1899172,0.6189464,90.7445682,177.3666547,87.474243
10580.05,7,-0.103801,-0.189835,0.619056,-0.5221505,-0.3165576,0.4809338,155.8646396,106.0473106,107.5355807
10580.05,8,-0.521913,-0.316488,0.481023,-0.3433372,-0.3053111,0.1234487,63.4732236,88.3981852,153.4172496
10580.05,9,-0.343278,-0.305296,0.123468,-0.2610918,-0.3089815,0.0718819,32.1810891,92.1751494,122.0894779
10580.05,10,-0.261093,-0.308981,0.0718824,-0.5283193,-0.3040738,0.0107346,167.0712376,88.9744654,102.8866506
10580.05,11,-0.180032,-0.0666245,0.801529,-0.2848819,-0.0590803,0.9339536,128.3259936,87.4426075,38.4431908
10580.05,12,-0.28544,-0.0615112,0.934714,-0.4235091,-0.053657,1.0339581,144.2065808,87.3553191,54.3352841
10580.05,13,-0.422801,-0.050518,1.03578,-0.5385219,-0.04336,1.1191439,144.1316082,87.1268221,54.2833624
10580.05,14,-0.538547,-0.0433627,1.11914,-0.6031025,-0.0497636,1.3984493,103.0106992,91.279097,13.0757015
10580.05,15,-0.423527,-0.0536283,1.03397,-0.5426518,-0.1629472,1.1142129,131.2976611,127.2752699,63.6048728
10580.05,16,-0.542898,-0.16434,1.11391,-0.8721496,-0.1931569,1.1367433,173.6283746,94.9899958,86.0479961
10580.05,17,-0.872256,-0.193548,1.13667,-1.1787874,-0.2151934,1.1394172,175.9283195,94.0390243,89.4878004
10580.05,18,-1.17885,-0.215335,1.13938,-1.2588502,-0.2209477,1.140107,175.9534116,94.0130338,89.4806387
10580.05,19,-0.423682,-0.0498993,1.03256,-0.5287012,0.0727461,1.1132403,125.5789356,47.1972906,63.4497836
10580.05,20,-0.528733,0.0727404,1.11324,-0.8492429,0.1563511,1.1196484,165.3382629,75.3820214,88.8916414
10580.05,21,-0.849274,0.156734,1.11951,-1.1464933,0.2338505,1.1318139,165.2788465,75.4666789,87.7053954
10580.05,22,-1.14649,0.23385,1.13182,-1.2240573,0.253976,1.1350309,165.2783956,75.4664422,87.7054929
10580.05825,0,-0.103724,-0.0755215,0.620802,-0.1701677,-0.0658115,0.7854776,111.9387372,86.8700997,22.1840094
10580.05825,1,-0.103924,-0.0756233,0.620722,-0.1012938,0.0384469,0.6150579,88.6807341,3.1333748,92.8418841
10580.05825,2,-0.101079,0.0384308,0.615096,-0.5064881,0.2073495,0.4837094,152.1721289,68.3782795,106.6548111
10580.05825,3,-0.506494,0.20735,0.483707,-0.3243616,0.1549115,0.1316393,62.9021823,97.5359359,151.7047918
10580.05825,4,-0.324346,0.154908,0.131642,-0.2470097,0.1237934,0.0818396,37.2101311,108.6885685,120.8554558
10580.05825,5,-0.246989,0.123788,0.0818459,-0.4913948,0.22848,0.0149248,153.0517236,67.5522349,104.1274711
10580.05825,6,-0.103723,-0.0755216,0.620802,-0.1063375,-0.1895914,0.6264813,91.3113914,176.8624351,87.1504861
10580.05825,7,-0.106138,-0.189484,0.626562,-0.5221165,-0.3180174,0.4830565,155.1498511,106.2829453,108.2425912
10580.05825,8,-0.521931,-0.317947,0.483126,-0.343356,-0.3084544,0.1255025,63.4733517,88.6396131,153.4330027
10580.05825,9,-0.343311,-0.30844,0.125519,-0.2611462,-0.3132935,0.0739954,32.204856,92.8649514,122.0459358
10580.05825,10,-0.261147,-0.313294,0.0739954,-0.5281855,-0.3035125,0.0126132,166.8969751,87.9554876,102.9369093
10580.05825,11,-0.179924,-0.064557,0.808845,-0.2837532,-0.0567971,0.942059,127.8864086,87.3694288,38.0108642
10580.05825,12,-0.284336,-0.059397,0.94295,-0.4215681,-0.0526817,1.0434309,143.7276612,87.7390375,53.8212031
10580.05825,13,-0.420964,-0.0494943,1.04505,-0.5360063,-0.0432846,1.1294231,143.6694976,87.5077129,53.7830761
10580.05825,14,-0.536031,-0.0432874,1.12942,-0.6013063,-0.0501504,1.4085509,103.1583449,91.3714653,13.2323043
10580.05825,15,-0.421587,-0.0526516,1.04345,-0.5394748,-0.1629205,1.1242183,130.7771003,127.6551863,63.4185227
10580.05825,16,-0.539695,-0.164351,1.124,-0.8697804,-0.1894743,1.1370691,175.0964487,94.3490745,87.7391923
10580.05825,17,-0.869878,-0.189882,1.137,-1.1759647,-0.2133845,1.1510082,174.8922293,94.3862069,87.3873411
10580.05825,18,-1.17603,-0.213547,1.15099,-1.2559143,-0.2196427,1.1546513,174.913511,94.3590613,87.3833893
10580.05825,19,-0.421768,-0.0487792,1.04186,-0.5266643,0.0730088,1.1239862,125.5309754,47.5671239,62.9355162
10580.05825,20,-0.526697,0.0730023,1.12399,-0.8475435,0.1553166,1.1303387,165.5700426,75.6135984,88.901968
10580.05825,21,-0.847576,0.155714,1.13018,-1.1451257,0.2315568,1.1424151,165.5232128,75.7118851,87.7182342
10580.05825,22,-1.14513,0.231557,1.14242,-1.2227835,0.2513506,1.1456129,165.5227545,75.7115895,87.7183604
10580.06663,0,-0.106144,-0.0776502,0.628005,-0.1713874,-0.0693753,0.7932379,111.5224647,87.3330759,21.7034974
10580.06663,1,-0.106358,-0.0777309,0.627923,-0.104295,0.0363865,0.6230279,88.9652851,2.6655721,92.455813
10580.06663,2,-0.104082,0.0363635,0.623037,-0.5041257,0.2099907,0.4817177,150.7680623,67.7438476,107.955124
10580.06663,3,-0.50413,0.209994,0.481716,-0.3254042,0.1561773,0.1281137,63.4492071,97.7352014,152.1722516
10580.06663,4,-0.325389,0.156174,0.128114,-0.2487698,0.1262305,0.0765179,37.904205,107.9606652,122.0964438
10580.06663,5,-0.24875,0.126225,0.0765216,-0.4956815,0.2284848,0.0153596,154.2407382,68.1010981,102.889707
10580.06663,6,-0.106144,-0.0776503,0.628004,-0.1081876,-0.1917672,0.6329186,91.0249902,177.3295045,87.5343918
10580.06663,7,-0.107972,-0.191678,0.633003,-0.5238492,-0.3173824,0.4867254,155.1197374,105.9149409,108.60778
10580.06663,8,-0.523656,-0.317319,0.486799,-0.3453856,-0.3052395,0.1291015,63.5221376,88.2687967,153.4567126
10580.06663,9,-0.345339,-0.305227,0.129118,-0.2626453,-0.3089468,0.078352,31.6144235,92.1953608,121.5201236
10580.06663,10,-0.262647,-0.308947,0.0783524,-0.5292507,-0.303968,0.0145506,166.5019832,88.9594686,103.4562611
10580.06663,11,-0.180988,-0.0683083,0.816705,-0.2839291,-0.0605026,0.9506037,127.5060357,87.3539024,37.6324458
10580.06663,12,-0.284588,-0.0629897,0.951423,-0.4212005,-0.0550053,1.0526527,143.376609,87.3114403,53.5083237
10580.06663,13,-0.420398,-0.0516962,1.05429,-0.5349021,-0.0444101,1.1393067,143.3065539,87.0753218,53.4623419
10580.06663,14,-0.534925,-0.0444097,1.13931,-0.5993882,-0.0509929,1.4186365,102.9917645,91.315535,13.0604976
10580.06663,15,-0.42122,-0.054974,1.05267,-0.53913,-0.1641823,1.1348347,130.7864074,127.2311446,62.9218106
10580.06663,16,-0.539409,-0.165649,1.13458,-0.8696465,-0.1887345,1.1475621,175.4143977,93.9957168,87.7542613
10580.06663,17,-0.869756,-0.189144,1.14749,-1.1760314,-0.2105819,1.1606579,175.3039267,94.0002313,87.5441698
10580.06663,18,-1.1761,-0.210715,1.16063,-1.2560333,-0.2162715,1.1640734,175.3249688,93.9727947,87.5392436
10580.06663,19,-0.421332,-0.0511997,1.05128,-0.5251885,0.0715712,1.1332642,125.1263883,47.142993,62.9861415
10580.06663,20,-0.525221,0.0715664,1.13327,-0.8455345,0.1560719,1.1373171,165.2046238,75.22203,89.3000631
10580.06663,21,-0.845561,0.156462,1.13718,-1.1426267,0.234486,1.1472729,165.1665295,75.2918222,88.1178963
10580.06663,22,-1.14263,0.234488,1.14728,-1.2201573,0.2548509,1.1499139,165.1663057,75.291526,88.1180109
10580.075,0,-0.107323,-0.0778461,0.635489,-0.1710826,-0.0696737,0.8013052,111.0094547,87.3661366,21.189509
10580.075,1,-0.107577,-0.0779322,0.635378,-0.1055823,0.0361883,0.6305259,88.9995305,2.632098,92.43421
10580.075,2,-0.105425,0.0361811,0.630534,-0.5043355,0.2063155,0.4819505,150.4793308,68.2147375,108.9121479
10580.075,3,-0.504337,0.206315,0.481949,-0.3247304,0.1571932,0.12811,63.3080164,97.0567861,152.2449998
10580.075,4,-0.32472,0.157191,0.128111,-0.248246,0.1280719,0.0758319,38.0435098,107.4500354,122.5734264
10580.075,5,-0.248231,0.128068,0.0758365,-0.4967168,0.2278328,0.0168887,154.9985376,68.6619429,102.4154686
10580.075,6,-0.107323,-0.0778461,0.635489,-0.1092961,-0.191966,0.6403623,90.9896333,177.3616711,87.5551118
10580.075,7,-0.109046,-0.191869,0.640473,-0.521353,-0.31335,0.4811056,154.0794427,105.3667745,110.343157
10580.075,8,-0.521125,-0.313277,0.4812,-0.3441845,-0.3072939,0.1226893,63.7348387,89.1426112,153.7187012
10580.075,9,-0.344128,-0.30728,0.122712,-0.2617488,-0.3119753,0.0715172,31.9666934,92.7715265,121.8173411
10580.075,10,-0.261749,-0.311976,0.0715173,-0.5285685,-0.3029529,0.009076,166.6965453,88.1140668,103.1641114
10580.075,11,-0.180476,-0.0686348,0.824825,-0.2827851,-0.0605952,0.9591936,127.2365419,87.274535,37.3708999
10580.075,12,-0.28344,-0.0632094,0.95999,-0.4199911,-0.0547425,1.0612632,143.341951,87.1488282,53.4900768
10580.075,13,-0.41924,-0.0514486,1.06289,-0.5336966,-0.0437632,1.1479357,143.2746354,86.9148964,53.4478644
10580.075,14,-0.53372,-0.0437626,1.14794,-0.5964005,-0.0500998,1.4276777,102.6264653,91.2663799,12.6917994
10580.075,15,-0.42001,-0.054711,1.06128,-0.5379489,-0.1635209,1.1439304,130.7985162,127.0724924,62.7485122
10580.075,16,-0.538213,-0.165008,1.14368,-0.8684813,-0.1881319,1.1557848,175.4815375,94.0023794,87.9060894
10580.075,17,-0.868583,-0.188547,1.15571,-1.1748922,-0.2100101,1.1680223,175.3815488,94.0049353,87.7038128
10580.075,18,-1.17496,-0.210145,1.168,-1.2549021,-0.2157078,1.1712213,175.4029455,93.9773492,87.6980729
10580.075,19,-0.420137,-0.0507746,1.05982,-0.5238559,0.0723964,1.1413769,125.0730249,46.9694672,63.1382664
10580.075,20,-0.52389,0.0723907,1.14138,-0.844765,0.1546447,1.1470267,165.5898292,75.6243635,89.023392
10580.075,21,-0.844793,0.155049,1.14689,-1.142371,0.2308875,1.1584428,165.5443138,75.7127129,87.8455262
10580.075,22,-1.14237,0.230888,1.15844,-1.220031,0.2506805,1.1614549,165.5440843,75.7124173,87.8456409
10580.08325,0,-0.107695,-0.079337,0.641723,-0.1710681,-0.0699761,0.8076244,110.8761441,86.9827506,21.1134502
10580.08325,1,-0.107884,-0.0794208,0.641632,-0.1054734,0.0346617,0.6361214,88.7909063,3.0180475,92.7648494
10580.08325,2,-0.105262,0.0346394,0.636161,-0.5023599,0.2068505,0.4851332,150.0227653,67.9349511,109.2353961
10580.08325,3,-0.50236,0.206851,0.485132,-0.3272024,0.1578688,0.1290503,64.019387,97.0366377,152.9431969
10580.08325,4,-0.327188,0.157866,0.129053,-0.2509082,0.1291845,0.076251,38.229073,107.1795456,122.9403084
10580.08325,5,-0.250889,0.129178,0.0762585,-0.5002017,0.2278713,0.0190238,155.4105852,68.9021377,102.0491677
10580.08325,6,-0.107695,-0.079337,0.641723,-0.1100913,-0.193419,0.6472522,91.2019187,176.9765162,87.2258234
10580.08325,7,-0.109903,-0.193327,0.647345,-0.5183276,-0.3193198,0.4816114,152.9905962,105.9524198,111.1941269
10580.08325,8,-0.518154,-0.319259,0.48169,-0.3416597,-0.3098358,0.1230333,63.8061207,88.6495682,153.7659719
10580.08325,9,-0.341619,-0.309823,0.123052,-0.2596959,-0.3143372,0.0711144,32.4714578,92.6645151,122.3346209
10580.08325,10,-0.259696,-0.314337,0.0711143,-0.5270825,-0.3057495,0.0110835,167.22165,88.2051511,102.6473102
10580.08325,11,-0.180373,-0.0687568,0.831156,-0.2820501,-0.0601737,0.9659699,126.9680081,87.0901348,37.1215495
10580.08325,12,-0.282574,-0.062699,0.966769,-0.4184267,-0.0544909,1.0689984,142.9499978,87.2360684,53.0886233
10580.08325,13,-0.417743,-0.0513007,1.07068,-0.5316144,-0.0438452,1.1565278,142.8837673,87.0072668,53.0461895
10580.08325,14,-0.531639,-0.0438446,1.15653,-0.5956185,-0.0489633,1.4359984,102.8925871,91.0228413,12.9343951
10580.08325,15,-0.418445,-0.0544618,1.06901,-0.535259,-0.1635179,1.1529237,130.3284951,127.1705055,62.2965084
10580.08325,16,-0.535483,-0.164956,1.15267,-0.8655337,-0.189531,1.1675374,175.0265647,94.2539879,87.4279193
10580.08325,17,-0.865622,-0.189933,1.16746,-1.1719813,-0.2118657,1.1774858,175.4990261,94.0927137,88.1304049
10580.08325,18,-1.17204,-0.211997,1.17746,-1.2519952,-0.2176835,1.1800843,175.5209827,94.0659346,88.1248442
10580.08325,19,-0.418661,-0.0506486,1.06753,-0.5223944,0.0723266,1.1493636,125.0786257,47.0544518,63.0397653
10580.08325,20,-0.522426,0.0723209,1.14937,-0.8428667,0.1562917,1.1543731,165.2910269,75.3176479,89.1347092
10580.08325,21,-0.842906,0.156685,1.15423,-1.1400187,0.2344146,1.1651709,165.20081,75.3485638,87.9596958
10580.08325,22,-1.14002,0.234415,1.16517,-1.2175595,0.2547011,1.1680251,165.2005857,75.3482676,87.9598277
10580.09163,0,-0.108968,-0.0789478,0.646894,-0.1720829,-0.0695142,0.8128897,110.7871319,86.9593011,21.0289873
10580.09163,1,-0.109165,-0.0790261,0.646787,-0.1066686,0.0350538,0.6412597,88.7478615,3.0429739,92.7732015
10580.09163,2,-0.106523,0.0350587,0.641284,-0.502555,0.2060091,0.4860841,149.7572222,68.1048649,109.7886177
10580.09163,3,-0.502556,0.20601,0.486083,-0.3259038,0.1575084,0.1306746,63.7808959,96.9672507,152.7318434
10580.09163,4,-0.325895,0.157507,0.130677,-0.2497371,0.1284777,0.0778891,38.3451252,107.3944886,122.9303414
10580.09163,5,-0.249723,0.128473,0.0778958,-0.4984931,0.2285015,0.0206183,155.1394914,68.6027559,102.0583073
10580.09163,6,-0.108968,-0.0789478,0.646894,-0.1114498,-0.193027,0.6524413,91.2448144,176.950557,87.21676
10580.09163,7,-0.11125,-0.192938,0.65255,-0.5167682,-0.318791,0.4797246,152.2013544,105.9342455,112.1479172
10580.09163,8,-0.516585,-0.31873,0.479814,-0.3429696,-0.3079347,0.1197935,64.2649644,88.4528947,154.2116172
10580.09163,9,-0.342925,-0.307924,0.119815,-0.2617027,-0.3119692,0.0667503,33.233711,92.3875242,123.1251756
10580.09163,10,-0.261704,-0.311969,0.0667503,-0.5299511,-0.3052902,0.0104305,168.0619972,88.6041711,101.8537353
10580.09163,11,-0.181324,-0.0682976,0.836424,-0.2824025,-0.0598362,0.9716949,126.7145689,87.1314517,36.8641677
10580.09163,12,-0.282892,-0.0624345,0.972479,-0.4180088,-0.0547008,1.0757157,142.5408344,87.3959386,52.663358
10580.09163,13,-0.417235,-0.0514143,1.07739,-0.5304839,-0.0443361,1.1640889,142.4718355,87.1588788,52.6176566
10580.09163,14,-0.530508,-0.0443382,1.16409,-0.5951728,-0.046539,1.4434389,103.033105,90.4397586,13.0407064
10580.09163,15,-0.418028,-0.0546703,1.07573,-0.5337487,-0.1641329,1.1606235,129.8747886,127.3326066,61.9446699
10580.09163,16,-0.533995,-0.165617,1.16037,-0.8643167,-0.1870951,1.1739604,175.600185,93.717098,87.6489758
10580.09163,17,-0.864412,-0.187514,1.1739,-1.1706969,-0.2074078,1.1891146,175.3256718,93.7116951,87.1621545
10580.09163,18,-1.17076,-0.207544,1.18909,-1.2506954,-0.2126971,1.1930677,175.3439879,93.6839865,87.1571406
10580.09163,19,-0.418211,-0.050783,1.07423,-0.5218393,0.0718447,1.1567156,125.0378886,47.2049431,62.8073389
10580.09163,20,-0.521873,0.071838,1.15672,-0.8423081,0.155714,1.1633853,165.2871913,75.334587,88.8472114
10580.09163,21,-0.842344,0.156113,1.16324,-1.1393965,0.2338509,1.1756569,165.1569091,75.3469648,87.6842993
10580.09163,22,-1.1394,0.233851,1.17566,-1.2169238,0.2541392,1.1789004,165.1566854,75.3466687,87.6844082
10580.09988,0,-0.110433,-0.0805551,0.65475,-0.1721826,-0.071699,0.8212902,110.3173719,87.1455927,20.5345239
10580.09988,1,-0.11064,-0.0806409,0.654642,-0.1084435,0.0334586,0.6493974,88.8983291,2.8524506,92.6312652
10580.09988,2,-0.10825,0.0334353,0.649426,-0.5001801,0.2024952,0.4822067,148.7543219,68.3592954,111.3934288
10580.09988,3,-0.500183,0.202495,0.482203,-0.3243941,0.1603485,0.1255583,63.9187033,96.0506737,153.1210893
10580.09988,4,-0.324379,0.160345,0.125561,-0.2484582,0.1322685,0.0719231,38.5700945,106.8062965,123.5299635
10580.09988,5,-0.248439,0.132262,0.0719296,-0.4990039,0.2293289,0.0174473,156.0471696,69.265993,101.4616504
10580.09988,6,-0.110433,-0.0805552,0.65475,-0.1126113,-0.1946539,0.6600181,91.0925592,177.1395013,87.3569538
10580.09988,7,-0.112398,-0.194556,0.66013,-0.5177122,-0.3178308,0.4849832,152.1467329,105.5994158,112.4615283
10580.09988,8,-0.517519,-0.317763,0.485078,-0.3452655,-0.3093434,0.1243405,64.4814052,88.7934164,154.4487714
10580.09988,9,-0.34522,-0.309329,0.124364,-0.2638833,-0.3144402,0.0715671,33.1103557,93.017215,122.9366901
10580.09988,10,-0.263884,-0.314441,0.0715677,-0.5317972,-0.3034423,0.0143431,167.7291958,87.7009343,102.047
10580.09988,11,-0.181269,-0.070559,0.844902,-0.2817008,-0.0620342,0.9806499,126.441662,87.1099157,36.593895
10580.09988,12,-0.282391,-0.0646171,0.981452,-0.4173454,-0.0557774,1.0848123,142.4510535,87.023188,52.6110225
10580.09988,13,-0.416472,-0.0524495,1.08642,-0.5295795,-0.0444391,1.1732224,142.378816,86.7843168,52.5653613
10580.09988,14,-0.529603,-0.0444406,1.17322,-0.5909527,-0.0467801,1.4533144,102.3541094,90.4674734,12.3631993
10580.09988,15,-0.417365,-0.0557449,1.08483,-0.5341434,-0.16424,1.1695168,130.3136908,126.9473579,62.0189832
10580.09988,16,-0.534453,-0.165728,1.16927,-0.8647621,-0.1866435,1.1839954,175.5718952,93.61961,87.4524951
10580.09988,17,-0.864881,-0.187064,1.18393,-1.1713724,-0.2060226,1.1958093,175.8247336,93.5369831,87.7846109
10580.09988,18,-1.17145,-0.206166,1.19578,-1.2514393,-0.2110752,1.1988879,175.8452445,93.5093659,87.7791523
10580.09988,19,-0.417365,-0.0518679,1.08333,-0.5196527,0.0715932,1.1662445,124.5198,46.8433792,62.6541828
10580.09988,20,-0.519685,0.0715877,1.16625,-0.8401999,0.1550427,1.1742466,165.3416587,75.4098495,88.6169003
10580.09988,21,-0.84021,0.15544,1.1741,-1.1373789,0.2325304,1.1877085,165.2419145,75.47171,87.461941
10580.09988,22,-1.13738,0.232531,1.18771,-1.2149342,0.2526502,1.1912613,165.2416895,75.4714141,87.4620672
10580.10825,0,-0.112241,-0.0794195,0.659721,-0.1733589,-0.0697604,0.8264494,110.1005067,86.8865222,20.3610062
10580.10825,1,-0.112483,-0.0795194,0.659602,-0.1095692,0.0345502,0.6540678,88.5384955,3.1386115,92.7766662
10580.10825,2,-0.109375,0.0345294,0.654105,-0.4986884,0.2041399,0.4814203,148.1294291,68.2852461,112.1289274
10580.10825,3,-0.498688,0.204141,0.481419,-0.3245988,0.1571328,0.124548,64.189569,96.7517079,153.1929077
10580.10825,4,-0.324584,0.157129,0.124552,-0.249628,0.128095,0.0700735,39.4741935,107.3973706,124.1270591
10580.10825,5,-0.249611,0.128088,0.0700818,-0.4987759,0.2301729,0.0184238,155.3364735,68.1404902,100.8600665
10580.10825,6,-0.112241,-0.0794196,0.659721,-0.1151327,-0.1934887,0.6652787,91.45042,176.8561605,87.2115284
10580.10825,7,-0.114885,-0.193378,0.665399,-0.5165905,-0.3176224,0.482783,151.1962325,105.7252694,113.4754443
10580.10825,8,-0.516369,-0.317544,0.48289,-0.3435885,-0.3103249,0.1223785,64.3976968,88.96548,154.3738199
10580.10825,9,-0.343536,-0.310309,0.122405,-0.262309,-0.3161952,0.0695202,33.228588,93.4752632,122.9984946
10580.10825,10,-0.262309,-0.316195,0.0695211,-0.530133,-0.3020467,0.0125723,167.6418862,87.0420579,101.9880689
10580.10825,11,-0.182382,-0.0685152,0.850076,-0.2819698,-0.0601792,0.9864559,126.086928,87.173989,36.2330983
10580.10825,12,-0.282601,-0.0628063,0.987321,-0.4166625,-0.0551539,1.0919305,141.9605812,87.4233138,52.0798987
10580.10825,13,-0.415887,-0.0518754,1.09352,-0.5282615,-0.0448696,1.1813552,141.8996265,87.187946,52.0416852
10580.10825,14,-0.528286,-0.0448708,1.18135,-0.5866697,-0.0449802,1.4620873,101.7480833,90.0218653,11.7481633
10580.10825,15,-0.416682,-0.055122,1.09195,-0.5326812,-0.1645875,1.1764587,129.9900823,127.3337595,62.0830008
10580.10825,16,-0.532944,-0.166075,1.17624,-0.8632703,-0.1860116,1.1919047,175.6106535,93.4499897,87.2898789
10580.10825,17,-0.863371,-0.18643,1.19185,-1.169745,-0.2048445,1.2071323,175.5342084,93.4353414,87.1495166
10580.10825,18,-1.16981,-0.20498,1.20711,-1.2497685,-0.2097471,1.2111048,175.5519037,93.4076583,87.1448929
10580.10825,19,-0.416864,-0.0511959,1.09032,-0.5184925,0.0713196,1.1754191,124.2662265,47.2534912,61.870695
10580.10825,20,-0.518524,0.0713135,1.17542,-0.8388849,0.155283,1.184158,165.2367422,75.3178849,88.4886543
10580.10825,21,-0.838917,0.155687,1.184,-1.1360488,0.2328002,1.1982786,165.2147236,75.46733,87.3368673
10580.10825,22,-1.13605,0.232801,1.19828,-1.2135945,0.2529262,1.2020062,165.2144991,75.4670341,87.3369763
10580.11663,0,-0.112967,-0.0818844,0.669659,-0.1725747,-0.0733167,0.8369927,109.5832408,87.2386382,19.7928556
10580.11663,1,-0.113218,-0.0819833,0.669551,-0.110798,0.0321237,0.6645773,88.7861783,2.7754225,92.4952464
10580.11663,2,-0.110545,0.0320789,0.664607,-0.4980293,0.2022697,0.4884154,147.6990529,68.2071479,112.6028969
10580.11663,3,-0.498029,0.20227,0.488413,-0.328087,0.1599095,0.1289706,64.8478808,96.0814995,154.0218296
10580.11663,4,-0.32807,0.159905,0.128973,-0.2528788,0.1311492,0.0746714,39.2554009,107.2254894,124.0010433
10580.11663,5,-0.252854,0.13114,0.0746797,-0.5024691,0.2318104,0.0224232,155.5629031,68.4586258,100.9874514
10580.11663,6,-0.112967,-0.0818845,0.669659,-0.115363,-0.195991,0.6746566,91.2017697,177.2198485,87.4927387
10580.11663,7,-0.115109,-0.195882,0.674765,-0.5132635,-0.3163146,0.4820958,150.2881472,105.2309249,114.8526452
10580.11663,8,-0.513041,-0.316237,0.482202,-0.3436911,-0.3107262,0.1200363,64.9415884,89.2103017,154.92746
10580.11663,9,-0.343639,-0.310709,0.120063,-0.262843,-0.3162713,0.0664873,33.6898914,93.2837971,123.4859167
10580.11663,10,-0.262843,-0.316272,0.0664882,-0.5312009,-0.3032605,0.0118275,168.174422,87.2799155,101.4997115
10580.11663,11,-0.181427,-0.0722166,0.860728,-0.2802862,-0.063732,0.9976278,125.7820111,87.1235808,35.9339548
10580.11663,12,-0.281122,-0.0663074,0.998483,-0.4149898,-0.0572148,1.1032249,141.8548924,86.9379396,52.0233706
10580.11663,13,-0.414032,-0.0537439,1.10482,-0.5262249,-0.0454957,1.1927794,141.7816688,86.6887299,51.9784367
10580.11663,14,-0.526249,-0.0454992,1.19278,-0.5851078,-0.0488067,1.4733986,101.8450709,90.6609043,11.8640986
10580.11663,15,-0.41501,-0.0571805,1.10324,-0.5317357,-0.1654134,1.1883342,130.2917533,126.8432598,61.8724492
10580.11663,16,-0.532082,-0.166944,1.1881,-0.862675,-0.1835221,1.2019473,176.2614733,92.8682615,87.604499
10580.11663,17,-0.862807,-0.18395,1.20189,-1.1694312,-0.1992515,1.2154973,176.1797648,92.8540688,87.4621647
10580.11663,18,-1.16952,-0.199389,1.21547,-1.2495435,-0.2033427,1.2190288,176.1970027,92.8256897,87.456722
10580.11663,19,-0.415019,-0.0533075,1.10175,-0.5155931,0.0703101,1.1865074,123.8621724,46.7752448,61.9936121
10580.11663,20,-0.515626,0.0703066,1.18651,-0.8357119,0.155637,1.191212,165.0512614,75.0744325,89.1867852
10580.11663,21,-0.835722,0.156039,1.19107,-1.1326061,0.2346825,1.2016856,165.0348337,75.1723679,88.0203922
10580.11663,22,-1.13261,0.234686,1.20168,-1.2100899,0.2552106,1.2044502,165.0346118,75.1720715,88.0205126
10580.125,0,-0.115194,-0.0832672,0.674943,-0.1748444,-0.0733845,0.8421891,109.5978367,86.8144039,19.8761049
10580.125,1,-0.115441,-0.0833696,0.674826,-0.112402,0.030691,0.6691731,88.4756722,3.2202223,92.8362967
10580.125,2,-0.112297,0.030714,0.669167,-0.4971705,0.2031846,0.4895042,147.0934749,67.8999544,113.0736466
10580.125,3,-0.497172,0.203184,0.489503,-0.323988,0.1605121,0.131648,64.333574,96.1263874,153.5072738
10580.125,4,-0.323982,0.16051,0.131649,-0.2480286,0.1324864,0.0780295,38.5392063,106.7736799,123.5169052
10580.125,5,-0.248019,0.132484,0.0780333,-0.49867,0.2292926,0.0234874,156.0915224,69.3236923,101.4752138
10580.125,6,-0.115194,-0.0832672,0.674943,-0.1182126,-0.1973274,0.6806156,91.5141083,176.7757004,87.1538077
10580.125,7,-0.11796,-0.197214,0.680734,-0.5165212,-0.3181573,0.4892292,150.3908457,105.2970864,114.6923646
10580.125,8,-0.516296,-0.31808,0.489341,-0.3459569,-0.3097215,0.1276943,64.7850101,88.8021789,154.7525326
10580.125,9,-0.345904,-0.309706,0.127721,-0.2641986,-0.3145312,0.0754694,32.7099448,92.8482518,122.5541871
10580.125,10,-0.2642,-0.314532,0.0754697,-0.5317702,-0.3046802,0.01646,167.3963859,87.9407991,102.4287279
10580.125,11,-0.183621,-0.0721335,0.865914,-0.2817718,-0.0632236,1.0032957,125.4866324,86.9792392,35.654763
10580.125,12,-0.282393,-0.0658909,1.00414,-0.4151794,-0.057321,1.1102932,141.2693659,87.114138,51.4182231
10580.125,13,-0.414212,-0.0539999,1.11186,-0.5254988,-0.0462265,1.2010057,141.1978087,86.8795619,51.3717393
10580.125,14,-0.525522,-0.0462284,1.201,-0.584365,-0.0473889,1.4816389,101.8418511,90.2318761,11.8442955
10580.125,15,-0.415199,-0.057288,1.11031,-0.5306459,-0.1659755,1.1965614,129.7616263,127.0238204,61.4551197
10580.125,16,-0.530968,-0.167474,1.19633,-0.8615289,-0.1845193,1.2103771,176.1771858,92.9491814,87.5699133
10580.125,17,-0.861651,-0.184938,1.21032,-1.1682441,-0.2006751,1.2241232,176.0938731,92.9353779,87.425608
10580.125,18,-1.16832,-0.20081,1.2241,-1.2483355,-0.204878,1.2277097,176.1115758,92.9074844,87.42032
